id,male,female
4874056,61,97
4865097,67,109
13052852,29,18
15157718,109,50
15157689,129,58
819015,26,102
15521886,42,181
90599,123,120
15646095,84,75
90899,19,63
1574691,2,10
13096245,34,152
13098001,122,238
13012372,55,53
13041570,9,6
12557426,98,108
13876419,6,18
6430983,129,1014
7815036,57,256
15626224,102,481
90572,141,109
7811908,147,442
91640,31,21
91603,20,97
13045064,86,85
91693,71,81
91617,81,59
91712,26,41
91635,86,138
13007424,32,46
91700,485,247
13022240,120,241
91727,16,17
11031140,5,3
91692,25,33
15007415,58,48
13744375,97,47
14420909,40,11
12341943,23,3
15876896,85,71
818965,171,27
15524997,22,84
90472,14,47
13887809,37,76
91770,16,33
16043670,24,20
90602,81,104
15987498,9,29
242699,7,9
91805,76,78
10792938,33,99
13314877,321,1056
90721,12,7
90877,12,13
90429,57,34
13709733,24,149
989031,21,44
7812168,77,201
14368112,10,12
91808,125,687
10614958,132,702
14217121,27,6
90598,230,213
14222641,29,21
819300,134,314
13803531,49,84
819129,34,103
90987,75,360
277645,24,51
9130763,182,110
15190276,1,0
14220244,28,2
15586488,90,25
91090,70,45
13858708,36,191
15625429,110,326
13491083,13,48
13491191,63,179
12704208,327,1124
12410815,70,129
90587,57,42
294644,57,25
13858703,52,35
91664,105,39
15774673,139,56
15720347,119,99
91661,74,7
819387,165,279
819044,65,158
819169,108,191
15525025,13,126
90573,38,82
14335073,49,290
90934,24,63
13239135,46,174
13626208,35,188
6159024,85,222
454909,24,27
12833549,102,142
13792293,74,108
10752680,53,119
90861,194,265
12785133,63,55
91523,180,245
6480508,13,56
90984,97,267
90910,40,45
995922,73,100
15625443,26,83
10682584,53,185
6426904,67,49
90883,14,58
15687345,38,58
15714698,60,164
5065316,136,167
14414642,21,13
14414623,34,22
14414682,13,9
226666,116,43
90619,38,32
14230086,47,10
12341955,30,2
15221861,69,29
6489422,9,18
13212408,297,902
278335,99,204
12407737,79,36
14426075,91,123
1039394,43,54
12943735,60,123
10792898,4,48
13626327,18,156
15294634,62,139
15293580,26,14
241436,5,16
14368995,40,8
90531,27,88
7915959,18,80
91153,11,6
6137840,20,11
14947454,51,15
7812205,19,16
989041,27,64
294675,55,181
7811968,36,138
15730000,20,38
15730002,50,77
433969,6,19
10613554,16,36
90988,28,76
91519,24,9
15714105,124,353
15714671,1040,1553
15714670,1390,2178
15356747,66,87
995919,25,67
13858260,71,346
14716554,8,6
13365057,133,76
12894024,156,594
91588,23,11
91586,28,17
14868726,33,120
90525,54,133
454690,16,36
15727847,27,125
15720593,27,125
90980,43,87
1009487,28,44
15162693,44,66
179657,55,124
90849,30,35
90830,42,44
13625773,56,211
7940840,204,303
12385944,4,3
10754936,30,40
7812196,79,166
278430,51,11
12943710,96,197
14716690,5,16
91707,93,53
14454143,240,139
13858513,36,213
90856,65,266
418701,5,9
15714127,86,237
15752233,67,189
15752223,204,400
90713,556,446
90985,81,141
14414114,35,59
14255910,58,48
12807782,91,306
90969,40,133
13778105,32,92
15714680,65,197
7811943,44,273
7815018,33,119
13520621,44,162
289013,7,8
15510364,42,168
7812087,38,230
15885947,20,26
90729,181,227
90728,5,3
15146839,33,10
14991001,96,29
90976,43,180
90881,14,29
14739382,132,103
7812198,101,192
15967001,30,39
15995346,189,196
90678,111,156
15752213,226,432
15686609,62,191
12644154,81,70
91088,70,17
14256062,27,68
90453,7,8
15756109,48,28
819203,21,73
13208057,24,7
12249113,80,66
819013,34,236
90538,39,65
819267,128,237
13887899,27,116
91339,434,837
91379,556,1062
15727551,111,333
15714713,406,749
90440,33,8
6426987,13,5
14814983,20,8
989026,32,115
14230210,19,17
13020903,5,18
10792934,45,236
90915,110,172
7812845,15,44
12499689,80,181
14456451,56,269
14456422,81,374
543487,52,103
90863,306,371
7812189,79,260
1009490,89,131
418704,11,11
13208249,58,61
7812108,75,328
90993,129,117
242704,68,133
14419945,8,4
14431772,171,262
14739825,111,209
6411795,28,12
10683246,10,22
13525583,11,19
819085,24,22
819080,49,83
91093,28,26
91806,9,29
15147745,128,23
6101499,49,51
2562085,198,345
14426389,89,37
6038878,199,71
284048,50,27
966823,53,38
7798524,92,49
13858263,29,105
13828968,35,122
14193305,50,54
6169283,84,43
15772208,85,35
13482742,80,193
12644159,32,68
7815011,91,194
12644431,85,119
91069,38,43
11031138,6,8
5087177,7,19
7079950,10,33
16065421,6,18
819167,37,64
14220507,23,15
15587647,136,64
90670,150,559
90474,23,28
13041190,42,97
91419,139,227
13776641,55,74
10505381,5,7
2417247,190,162
7812071,17,105
15968176,32,39
14246003,159,66
14193335,39,54
278423,116,29
14947448,97,368
6203657,61,103
91651,144,36
599244,56,18
13203592,38,190
766157,16,101
4922995,233,367
13525587,55,90
90740,15,33
2561869,34,45
10752770,29,178
13491113,16,55
1009492,8,11
91112,11,24
91002,19,35
819125,56,126
14368679,80,68
10972670,48,31
819268,95,22
819111,98,281
7811905,9,138
6119048,163,472
90430,31,46
12807760,42,106
1005464,135,132
13792975,28,50
12857697,21,18
91037,107,43
90855,149,240
4017798,21,33
14352315,9,7
605794,38,80
11899034,61,19
91239,28,85
15687765,92,182
14368689,16,39
14996541,20,117
14955755,9,2
7774364,365,133
459013,180,134
15587458,79,167
13098075,88,86
13488213,72,237
7811906,14,76
91199,125,127
91206,50,236
91436,27,90
15714708,106,193
1039107,161,101
15752238,137,211
15720042,22,63
15720296,125,314
191213,67,81
91346,233,370
13625697,8,44
15706546,36,28
7811944,32,175
90441,33,39
6519706,16,5
14222615,29,9
240117,8,3
90506,27,46
7811919,24,87
994004,32,6
14334315,369,152
16046348,110,99
13041163,83,185
13771735,62,135
15770939,14,82
15937809,180,295
15719801,83,199
819296,53,183
13793401,86,42
12359484,95,23
15696577,83,25
15808762,88,14
6268030,6,28
90726,7,18
13626354,74,457
819372,13,30
819370,24,52
819348,43,101
91135,74,290
90966,18,82
90946,47,115
989033,32,140
15093378,10,37
16066647,14,34
15753353,41,102
14727323,39,16
90600,131,104
13373756,47,9
6944162,74,40
15714184,10,18
13793703,55,155
14222454,55,69
13483626,13,25
14247369,155,59
13876313,2,11
15453780,14,29
13985019,42,101
90960,28,19
90900,114,76
14333193,15,37
819154,140,312
13865600,9,43
8455487,31,110
6085780,66,71
14744406,63,37
13020937,277,192
14919512,88,87
91606,50,42
91605,64,76
15727465,106,171
15774676,34,17
91632,82,30
91713,64,75
6101485,299,738
14369617,29,17
15509697,8,12
15505405,76,192
6178769,123,413
13625724,7,50
91245,52,120
989043,8,34
90637,95,42
14223539,209,49
8367360,40,32
90920,115,246
6374360,139,51
989049,39,115
7791092,140,114
15831084,9,17
7757500,119,33
12333549,172,48
91180,15,169
14247424,78,12
14441498,39,129
13771497,14,44
15314585,2,6
15314322,51,31
191214,18,46
1573143,13,15
90821,23,38
15726404,244,318
90725,24,29
418698,42,24
13626387,15,146
91098,72,100
13802718,18,8
14231299,50,22
5048602,52,9
15449848,214,235
599234,2,11
1009489,76,78
14350309,47,11
15880008,30,17
91698,100,30
91229,26,31
15476314,5,17
91425,23,94
15755033,237,522
91717,15,62
15157864,46,89
4965874,33,44
90741,86,127
15315708,24,87
90471,56,24
16080381,20,75
7812200,129,399
16053642,9,20
10790732,66,110
294645,360,53
15694311,57,13
14456486,16,64
819343,50,135
6847580,60,48
989037,33,81
91768,11,37
469547,107,15
14415429,92,15
469549,73,14
12319709,43,18
7814955,33,185
14416045,43,41
91527,54,113
91095,38,11
91581,39,40
12341879,61,69
8258814,65,336
15687311,54,58
15059051,37,25
15157758,46,34
90483,19,98
14369537,28,105
961226,34,76
15730012,12,30
14426144,107,90
15510336,60,329
1009483,74,148
91246,20,25
14231579,139,25
91660,50,12
819301,7,56
91521,16,11
7812060,25,91
215930,30,80
278349,31,24
14369626,40,47
90906,21,21
90532,14,13
14696956,45,5
90893,39,38
14404643,18,98
15356400,81,140
469555,34,31
15094812,54,13
13277104,33,99
15727616,38,124
90462,50,18
91553,9,7
91549,62,162
7812178,87,280
13876448,16,38
5049591,3,10
91306,95,17
15714682,57,159
819215,4,7
396901,118,48
15336851,41,15
90941,13,94
12797896,21,12
90896,1,14
13771603,17,11
7812070,28,218
90681,10,18
12910230,11,27
7815024,41,140
7076558,10,12
90615,11,22
13887870,32,64
15727967,122,225
15720395,330,594
469554,26,5
91796,24,49
15055432,17,11
14700354,18,6
1009493,24,19
418702,1,5
10470556,31,76
13742135,15,31
4767715,18,43
857712,22,32
15708154,20,75
995786,33,41
13792992,8,36
819155,20,69
8268515,5,48
7857073,10,29
91576,15,26
91575,47,112
1565820,65,80
12341935,13,8
12341942,21,6
16000235,8,36
11741397,11,6
12327203,103,82
91577,32,86
13793706,111,176
267390,39,11
15775081,11,7
13776214,5,9
90762,12,21
90995,6,30
91243,48,87
90746,56,131
13045526,7,24
7878040,4,9
90451,45,15
90545,40,46
91003,45,118
90977,29,65
7683906,146,216
7969496,49,14
15727553,106,205
1009485,55,120
240126,37,45
15449277,39,23
10541477,3,5
91303,22,29
14730895,54,24
14730841,56,25
12757915,45,13
90442,82,27
12327177,193,112
90480,56,13
950505,58,18
950500,64,22
6202206,44,20
14256008,56,73
15628978,1,9
14247341,180,81
14008830,9,27
12807791,40,85
13792995,20,10
857707,133,26
91012,30,17
91465,9,3
91020,190,27
14234999,131,18
91019,170,31
7308012,86,9
15826025,39,75
226665,26,22
13798039,42,67
1573146,7,48
90417,49,26
15618842,57,25
142665,20,8
15876118,44,21
7812153,45,47
10682629,59,183
91247,66,125
280704,10,7
7811925,28,110
13491164,34,76
12341944,15,43
278424,39,12
6504970,42,13
658844,43,26
16047340,41,12
90636,91,48
766167,27,10
16088938,16,61
4992522,57,64
91218,31,136
6278685,9,15
13790310,5,2
91655,98,50
13876421,6,23
14728157,39,40
7812187,83,67
995924,96,81
91556,18,89
819197,14,75
15015672,11,28
16079330,137,42
90937,30,181
6395084,15,11
280637,29,22
14231336,58,15
819330,18,50
15043377,23,51
14424089,45,89
984940,49,143
12859763,37,94
599236,17,4
14698788,71,183
90962,8,3
226667,39,15
15094413,62,14
90848,6,3
13021076,6,15
13021075,13,20
91766,59,67
4976530,30,14
14426509,34,4
13041561,100,35
2212983,30,62
12473327,57,143
14220481,13,7
15714675,228,269
6203658,27,69
90868,39,26
14415879,29,32
90991,151,157
90559,34,13
6374343,62,27
763072,112,51
10682501,80,358
9130760,223,200
9130764,37,63
91658,43,17
90703,52,88
16047011,12,28
15085725,18,15
12699816,177,143
15322957,3,2
7811904,49,273
90978,28,86
13858512,22,39
13199892,168,24
91077,26,26
90479,85,19
13041400,52,111
15967023,31,37
15708329,44,34
11925048,8,0
6268029,8,13
15885450,90,47
16056423,105,73
12341959,74,15
14700323,181,23
13199957,13,17
15296759,15,45
819200,5,38
7920715,12,65
1626886,66,35
90894,64,34
91555,6,23
12382295,107,80
819389,24,63
987834,14,21
819371,6,13
6496700,13,3
15773072,15,5
14426599,22,3
4317343,83,78
308025,9,13
14805811,13,22
6858918,31,80
13625641,19,205
15148591,8,1
15147868,54,8
90707,51,138
14415278,7,21
14436406,114,229
10616674,114,229
90633,55,26
15273598,26,3
15273517,80,30
15688306,24,34
14404075,62,177
14137164,41,25
7683844,103,302
6206027,17,11
91677,13,5
14948486,41,21
987827,43,60
7812146,104,83
13837606,51,12
14219758,101,19
14231548,138,72
13477846,38,40
10833347,13,11
819127,8,44
819299,61,150
819086,17,39
91765,38,31
91666,41,23
13858710,16,49
91612,56,50
1626823,54,20
1006244,21,51
13792965,32,19
16047348,38,12
90871,13,20
90858,79,57
948265,13,21
12515112,18,35
6101352,58,44
411500,22,33
15987495,52,98
91484,55,33
638259,4,6
91517,55,17
91775,6,5
13446358,89,36
91516,6,6
10434122,69,81
819392,43,115
91627,58,16
90936,13,33
13876434,15,43
7812843,30,103
13477706,25,17
14415357,4,2
91082,38,9
91687,2,6
90956,10,35
989394,49,89
13005962,19,99
13458064,88,38
15694618,5,3
14340627,3,3
91408,212,702
16054411,57,55
13244155,5,51
14420937,4,21
14382443,20,49
15450276,24,12
6439639,9,36
10477022,38,97
15974913,27,31
14340298,76,19
90999,85,123
434515,17,5
90498,22,46
14460811,64,18
91028,85,21
90979,11,13
14368693,4,8
16039965,6,37
91695,22,17
91035,53,24
13041252,69,68
14910727,17,14
16043759,9,17
819152,24,95
91532,13,29
91531,19,41
91063,38,36
638257,37,28
995916,29,28
766164,25,34
16018416,24,21
14912613,5,2
12808290,68,147
13625855,7,37
91279,26,93
13021356,13,5
13021443,11,40
91720,21,12
90434,28,7
6275587,1,4
90744,35,41
90989,4,12
15364998,37,41
16043673,33,7
10731573,29,3
16051350,33,65
13776188,20,17
91027,30,10
14369608,51,33
7776143,34,34
7962996,37,47
6137839,10,16
15701775,4,9
13239550,67,151
90549,10,1
7812120,27,24
6137838,19,47
91108,13,52
418703,0,6
12797905,29,11
90982,24,66
14988342,11,34
90981,35,48
91006,19,52
91005,13,55
14415333,13,39
267394,7,14
14369455,20,29
90754,28,33
14222565,22,27
15524524,10,153
91550,4,15
90527,9,55
90467,24,7
91500,17,6
91776,8,8
91771,17,37
13021641,2,5
6126496,85,65
14825522,54,62
14414687,16,3
90926,4,5
90992,7,8
13021032,13,16
15926963,1,0
12342078,105,27
233086,7,32
7717599,18,3
7811969,8,56
989044,8,50
13626035,3,23
12429679,19,32
91231,41,77
5110759,12,60
13793433,18,62
91725,2,3
14415230,50,89
90997,29,52
91151,10,17
989391,105,37
10752772,5,19
14919550,22,21
13139335,27,127
7286160,14,8
90468,60,59
15721749,71,46
14727273,10,18
15695094,82,11
91249,101,66
658841,41,44
10553774,9,25
7940843,5,58
91709,6,8
12341948,63,11
819282,12,92
1001410,5,8
12797999,4,7
91621,24,8
13458336,20,8
15356810,8,2
10683235,23,27
15032315,133,25
90876,43,38
12501736,40,101
14296140,33,77
15837195,26,20
13870556,35,72
13870546,91,127
13626675,1,15
90727,3,6
989027,13,22
13041569,32,22
90486,18,1
13778201,15,18
91629,37,2
15359473,9,6
13467141,52,27
90450,19,16
90464,15,23
91628,36,8
6202341,25,19
4547637,61,51
7265976,6,30
14700407,5,8
819084,0,8
90418,7,9
14213973,82,119
819441,15,28
10683241,28,77
90986,48,112
91647,23,1
278372,8,19
6527203,4,14
91670,12,5
13483029,4,55
12888025,79,42
91672,2,1
91600,18,5
4640526,1,3
15625430,15,71
15979359,17,18
14946301,93,42
13793406,28,27
14223099,82,29
15756876,79,49
13792979,9,17
16018293,12,5
90972,6,32
5017483,13,21
91602,105,138
15157810,112,147
14434533,11,3
1005898,16,22
13483550,16,41
15695322,63,23
936950,44,22
979262,9,6
16018315,1,1
91085,77,10
14369311,7,4
14369211,118,48
13096151,21,32
605891,3,10
90895,83,56
152689,14,3
278429,81,17
91654,22,3
91241,24,13
90554,62,10
16088936,24,92
8308788,2,12
7920677,10,54
14222997,27,30
8268558,20,35
12797892,13,6
14225288,3,4
289014,14,17
819284,29,68
15714542,19,73
15626396,10,53
267388,16,29
6203656,5,13
278353,12,22
13771699,16,20
15092199,38,6
12907256,9,8
15142485,17,14
15194000,22,22
16046815,3,1
15758008,8,22
14220587,9,5
15324701,49,24
14454631,21,8
91637,1,3
90911,13,15
14420101,14,29
819171,42,113
91676,45,39
13775807,3,11
91470,13,7
15521478,20,127
15220918,9,9
15683458,14,5
15869579,54,8
14947624,7,28
14247398,53,10
819046,10,16
6858863,2,5
281936,5,6
13793410,103,47
16079629,2,8
14256034,31,13
15727884,16,55
15208811,2,2
91646,41,7
278370,59,20
90954,18,23
15524089,5,30
14220438,12,15
15697691,18,40
13445678,29,80
90878,10,17
91631,67,12
15311178,18,11
294652,37,4
7355200,23,12
14424473,31,34
819184,21,47
1569931,27,18
13208041,27,12
12423968,4,0
14432429,14,16
14415206,9,28
16079466,2,6
989179,20,31
12176544,19,14
13776520,23,40
90407,30,1
14368837,38,16
16018291,13,4
91228,12,34
15756445,14,14
15973227,7,18
411499,4,7
90957,5,8
7776182,37,16
91800,45,112
6144238,35,6
14443644,20,3
91619,68,24
419820,26,28
13007553,5,17
14415132,14,26
278339,17,12
13792981,6,5
287232,2,6
91578,15,33
13793419,25,15
278350,3,3
763751,9,8
15132435,31,27
142666,76,27
91675,1,1
7811960,0,1
91636,11,7
15932950,15,19
15352710,3,9
14912338,3,3
90804,24,44
7811895,14,20
16079678,7,20
4955914,18,15
10735844,3,11
91049,4,23
15727555,32,79
15714096,24,16
91416,27,60
90449,15,1
13876288,11,15
11915828,44,87
6334304,4,2
90963,5,12
16060456,5,11
15720084,10,2
90912,18,41
16042606,10,10
7707222,19,4
15768420,4,11
294653,24,12
91723,3,3
6235521,1,5
16054410,8,11
14419833,41,6
14727165,9,3
91139,38,22
6517808,27,17
16018317,4,13
91554,5,11
4967999,15,44
14910462,1,1
90484,29,7
10833344,17,14
434516,9,4
15488750,10,7
13208218,3,3
8442711,17,18
12341979,18,4
14382344,10,1
14382342,35,5
13041121,23,44
15775092,13,11
15726410,99,125
15695109,7,2
121003,2,5
13041567,6,8
15273597,5,10
91593,29,34
91589,61,61
90613,59,34
90935,8,23
91566,3,1
4540980,7,15
16044466,8,25
1626822,9,5
15845159,11,36
14734226,30,12
15695122,7,9
13021924,10,2
7851706,36,15
91590,13,7
7940846,31,22
16053637,14,5
90907,7,5
15472273,22,13
12322515,12,7
989392,38,16
13491631,18,22
13012375,6,14
90835,3,2
1037332,4,3
819317,16,38
90499,34,46
819012,10,36
267397,11,9
91702,11,4
15645424,12,32
6391089,1,6
13776889,10,10
396898,4,10
7339056,23,25
950501,6,4
153596,0,12
119851,2,23
15962897,9,13
91535,40,47
91534,43,48
396902,11,44
16033851,10,11
15988962,15,26
15143186,6,5
13876334,7,5
431294,23,11
1210062,11,9
14912198,1,1
15775109,31,16
14910224,6,3
819390,4,29
15024705,12,36
13870550,56,55
5149657,8,8
91579,13,25
7815045,5,13
15148981,4,3
14201356,54,14
6038874,30,6
121001,16,21
13626140,4,12
91520,25,10
15450095,2,3
91595,8,9
281429,16,4
13207994,12,5
278346,12,7
10859406,6,1
90994,30,22
14220619,18,18
14806603,0,12
14369216,38,21
14014233,2,2
13792957,8,8
285249,32,17
943673,3,14
16052475,10,10
91779,3,9
4865101,4,4
1573474,4,7
16018418,13,9
904381,10,9
819421,8,11
638258,6,13
90488,7,22
13932392,1,10
13778255,1,2
283662,8,9
91592,15,15
14415108,9,7
14258158,14,39
90445,14,4
15094364,4,5
90884,6,8
119742,1,8
90908,5,11
90616,31,14
13526416,2,3
7331258,5,7
7766764,13,6
90891,3,1
13777068,3,2
13199937,8,1
90618,1,6
14948461,8,3
4953550,16,3
12370553,9,10
13626415,1,12
90958,4,1
15221859,39,5
78118931,7,12
13525763,7,13
13462770,15,31
10682511,10,32
819083,4,2
13755058,3,15
13208052,12,6
14348682,3,3
15808783,2,8
14702853,2,9
91678,18,12
13626577,6,5
6206018,5,6
90452,1,4
15618852,20,5
13208000,9,11
91703,7,0
14222377,16,7
91663,17,1
13626601,10,9
14415254,10,29
91694,12,8
6374322,14,1
294642,2,14
16017607,15,21
542558,1,3
13777172,3,10
90831,7,12
91230,6,5
7797084,2,9
14415381,7,1
90869,9,13
7879652,4,9
15273588,19,5
13096205,3,7
13096204,7,17
14456524,5,34
13080335,5,8
91690,6,3
8231633,20,7
91656,3,10
16053627,15,25
15726412,7,2
14223319,22,1
14414447,2,1
14910393,3,2
14910686,4,1
13080358,1,4
91803,9,18
14343439,5,1
278421,3,11
13041556,10,1
6137829,2,10
91525,14,13
90439,11,3
14419921,10,12
90456,7,4
90437,27,5
90443,11,1
15273614,7,0
6433382,21,33
6127700,8,14
658853,5,3
14211277,28,3
91244,2,4
14382343,25,4
15706151,13,6
418705,7,5
12341982,6,1
90614,4,11
90870,6,6
91212,27,21
13625933,9,21
7746671,0,5
179659,17,41
14193205,11,6
191219,23,12
90918,9,6
90901,7,3
14732168,7,2
995917,3,8
14912966,7,3
91524,1,7
14454382,8,4
15317135,8,7
14369567,7,6
14305044,9,23
5000962,4,7
91615,12,17
469560,12,1
16018310,7,6
16018316,14,7
15695076,4,5
2134459,29,21
14415156,5,12
819047,0,1
14454485,45,24
14804908,5,1
15724921,16,7
278425,12,4
13876433,4,6
90889,14,17
477533,10,3
15337351,3,0
14348801,21,8
13876352,11,7
91574,7,6
90597,26,15
90955,10,12
14462420,8,1
6120838,7,18
191215,5,0
90865,22,50
16033852,2,4
14369538,2,1
15931305,1,0
15931296,6,2
15931298,5,2
13775882,15,8
90948,0,2
14343626,10,1
10595701,16,1
91100,3,6
7909878,2,4
5017502,11,25
6206932,0,1
91734,8,7
90842,3,4
91667,21,11
7812149,9,12
90460,4,5
91641,8,11
5099297,2,2
5000964,8,10
469556,11,3
469553,12,7
91708,11,9
1030275,6,2
4865100,2,8
90717,18,9
15845032,26,1
14454894,5,20
14979737,18,6
15613766,6,3
91616,0,4
4981541,23,5
15975106,8,3
14815024,7,3
13954518,0,2
91236,3,2
14910755,2,0
13776164,3,12
14454572,5,2
396900,3,2
13626700,1,13
14369214,16,6
995787,0,1
819373,5,9
7775900,9,2
91587,5,6
5047118,4,4
819081,3,12
6042233,6,3
14910850,2,3
91809,4,6
13525667,9,23
15094565,18,5
278426,22,7
13212434,20,11
6137831,25,3
91769,8,10
1016160,10,25
15694313,5,1
8349164,3,13
1009484,8,8
14716647,3,5
16046787,11,3
906430,1,3
9130762,5,8
6139445,5,1
937599,14,15
16057648,1,4
90887,2,2
90898,3,2
13776973,2,7
13096207,4,4
91273,4,2
16063171,6,13
90892,1,6
14454266,3,0
15323755,6,2
90820,7,21
15293555,4,0
13199962,27,13
1567555,7,5
13062140,4,6
13041571,13,2
90952,4,5
13626447,3,13
6206045,11,2
4949780,7,3
14295737,1,1
984941,4,11
1009491,6,8
191217,2,1
91200,11,14
90447,6,1
90505,3,8
819031,7,35
14421049,7,1
930336,14,12
15525067,3,4
13021663,7,9
91562,5,2
90973,2,9
14423069,10,2
13208229,1,1
14231425,1,1
13876298,13,3
13021207,5,1
7718838,4,1
4943489,4,1
15142453,8,6
14369215,3,3
15509051,2,5
90469,21,1
989025,0,2
14716548,6,5
6275563,3,11
91726,7,14
14912389,1,2
6187119,1,1
13776278,3,2
91772,6,19
396899,7,9
599239,4,3
15966462,5,14
14456555,4,7
15094520,1,3
14421210,0,2
15587127,2,2
91537,1,1
14225334,1,18
14729831,3,1
91526,10,9
13020862,2,2
16018312,7,1
15293531,6,24
7815028,0,7
14415181,3,7
90905,6,3
12342120,0,5
7959727,0,1
16065425,1,3
12341976,1,0
90888,5,16
16018417,8,2
15185185,6,9
91611,2,6
15336349,7,0
14231717,14,3
6509282,8,6
90458,2,2
13052932,3,3
15730008,18,9
90873,1,1
91468,2,2
16018313,4,0
7892280,11,8
12251841,0,3
91558,4,5
91802,2,3
16060402,1,5
14727325,6,0
91644,7,0
15708223,1,0
12251838,2,2
13776137,1,4
383118,0,1
91591,4,5
12938362,1,6
14910654,6,4
121002,0,3
14910819,2,0
16066641,4,4
13775201,0,5
7869470,1,3
7958376,2,3
1016151,0,1
14823119,3,1
289012,4,8
15259392,1,1
91774,3,10
13021343,1,1
91705,4,1
4953547,1,1
7851711,0,1
15697700,1,4
15808778,2,8
14730866,2,1
90743,2,6
5057803,3,5
91030,1,1
16065434,0,4
14701249,9,4
14414711,0,1
15760831,0,2
91569,0,1
14910293,3,4
16074656,0,3
14814933,3,2
14415083,0,3
16033837,2,6
819422,1,2
13021194,2,4
14967782,2,1
15695121,1,0
90617,2,3
5090309,0,2
14716523,1,7
15093449,0,1
242701,2,1
819087,1,0
15148816,4,0
14926493,0,2
14415405,1,0
15189893,0,2
90457,1,0
1016152,2,2
121005,0,1
15167965,0,6
4953546,1,2
14910546,1,1
599237,2,2
16018292,4,0
91096,2,1
16018311,1,0
16018301,2,0
91540,1,0
90433,2,2
14910427,2,0
242705,0,1
90875,1,0
819199,1,3
15273601,2,0
15644590,1,0
287230,1,0
16046825,2,0
13208125,1,0
14415302,0,1
14890337,1,0
15699466,1,0
15314517,0,1
15695083,0,1
819198,1,0
947455,1,0
13885651,1,0
13096190,0,2
14809123,2,0
91235,0,1
14910519,3,0
